"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @sdkstl: @MichaelSkolnik Tomas Carreon, father of 3, was killed in the same #Harvey accident as #AlonsoGuillen. @gofundme: https://t.co/…",FALSE,0,NA,2017-09-04 23:59:59,FALSE,NA,"904856599671562240",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BerniesBabyGirl",58,TRUE,FALSE,NA,NA
"2","RT @AP: A Muslim youth association helps Houston clean up after #Harvey in this #360video. @AP's latest on the recovery: https://t.co/CYwHq…",FALSE,0,NA,2017-09-04 23:59:58,FALSE,NA,"904856594499985408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tif_49",337,TRUE,FALSE,NA,NA
"3","#NEW @CityOfDallas consolidating all #Harvey evacuees into mega-shelter tonight. 1,000 more ppl from #Texas coming… https://t.co/f1PAaQCclC",FALSE,3,NA,2017-09-04 23:59:56,TRUE,NA,"904856588112064512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cbs11jack",8,FALSE,FALSE,NA,NA
"4","RT @C_townBaseball: Coach Butler &amp; his Natl Guard unit have been activated to Texas to help the #Harvey victims. Please keep them in your p…",FALSE,0,NA,2017-09-04 23:59:54,FALSE,NA,"904856580763594753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gavin_cole_webb",32,TRUE,FALSE,NA,NA
"5","If you are one our customers still impacted by #Harvey, we haven't forgot you &amp; know you are frustrated. Working ha… https://t.co/lYEjcTLoYC",FALSE,12,NA,2017-09-04 23:59:54,TRUE,NA,"904856579715080192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CNPalerts",14,FALSE,FALSE,NA,NA
"6","RT @PatrickSvitek: .@JoaquinCastrotx asks DHS to grant U.S. entry for mother of DACA recipient who died trying to rescue #Harvey victims: h…",FALSE,0,NA,2017-09-04 23:59:54,FALSE,NA,"904856579463315456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wodelic",100,TRUE,FALSE,NA,NA
"7","RT @LVNancy: Elitist #Obama rumored to buy another mansion #marthasvineyard
<ed><U+00A0><U+00BD><ed><U+00B2><U+00A1> How about $1M toward #HarveyRelief<U+2753><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>

#Harvey #MAGA
https://t…",FALSE,0,NA,2017-09-04 23:59:52,FALSE,NA,"904856570760241153",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","hrothenb",647,TRUE,FALSE,NA,NA
"8","RT @david_lippman: Salvation Army in #Beaumont says it needs 20-25 more volunteers beginning at 9am tomorrow. #khou11 @12NewsNow  #Harvey #…",FALSE,0,NA,2017-09-04 23:59:51,FALSE,NA,"904856566771441664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adolph_suarez",48,TRUE,FALSE,NA,NA
"9","RT @TxDPS: DPS @TDEM Chief Nim Kidd &amp; @FEMARegion6 Administrator Tony Robinson meet w/local officials in Port Lavaca on #Harvey recovery ef…",FALSE,0,NA,2017-09-04 23:59:51,FALSE,NA,"904856566133919745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TDEM",7,TRUE,FALSE,NA,NA
"10","RT @NYDailyNews: Mom donates over 1,000 ounces of breast milk to #Harvey victims https://t.co/xzliBW7U9l https://t.co/Y5CkPqL0Gh",FALSE,0,NA,2017-09-04 23:59:48,FALSE,NA,"904856553643225089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FarRockLori",16,TRUE,FALSE,NA,NA
"11","RT @FoxNewsInsider: 'You Loot We Shoot': Texans Lay Down the Law After #Harvey, via @GriffJenkins @foxandfriends https://t.co/PIlaepMaKo",FALSE,0,NA,2017-09-04 23:59:47,FALSE,NA,"904856548543004672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicole_insley",392,TRUE,FALSE,NA,NA
"12","RT @DrMartyFox: Showing This To The Brain Dead Left Is Like Showing A Cross To A Vampire 

Here Is #Racist #PresidentTrump 

#Harvey https:…",FALSE,0,NA,2017-09-04 23:59:46,FALSE,NA,"904856545254531072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hushlaa",1944,TRUE,FALSE,NA,NA
"13","""Health official spreads the word about health risks after Harvey"" https://t.co/9o61swQ2u9 #Harvey #healthrisks #mold #safety #bacteria",FALSE,0,NA,2017-09-04 23:59:45,FALSE,NA,"904856540988841984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoanneSpruceC21",0,FALSE,FALSE,NA,NA
"14","RT @GeorgiaDirtRoad: ""If You Loot, We Shoot!"" <ed><U+00A0><U+00BC><ed><U+00BE><U+00AF><ed><U+00A0><U+00BC><ed><U+00BE><U+00AF><ed><U+00A0><U+00BC><ed><U+00BE><U+00AF>

Texans Lay Down the Law After #Harvey 

#DontmesswithTexas https://t.co/kYZztWKL7q",FALSE,0,NA,2017-09-04 23:59:44,FALSE,NA,"904856535741775872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stylistdavid",1072,TRUE,FALSE,NA,NA
"15","RT @mrkmully: It's only been a week. Went back to some of the sites in Meyerland I shot last Sunday. #harvey https://t.co/tOQI4cLwwM",FALSE,0,NA,2017-09-04 23:59:42,FALSE,NA,"904856526850019328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrewkimmel_",11772,TRUE,FALSE,NA,NA
"16","RT @mrkmully: It's only been a week. Went back to some of the sites in Meyerland I shot last Sunday. #harvey https://t.co/tOQI4cLwwM",FALSE,0,NA,2017-09-04 23:59:41,FALSE,NA,"904856524765450240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkyMarkNigguh",11772,TRUE,FALSE,NA,NA
"17","RT @david_lippman: Salvation Army in #Beaumont says it needs 20-25 more volunteers beginning at 9am tomorrow. #khou11 @12NewsNow  #Harvey #…",FALSE,0,NA,2017-09-04 23:59:41,FALSE,NA,"904856523997929473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AudreyGruber",48,TRUE,FALSE,NA,NA
"18","RT @fema: We're grateful for all the volunteers working long hours across Texas to help communities recover from #Harvey. Thank you for you…",FALSE,0,NA,2017-09-04 23:59:38,FALSE,NA,"904856512253669376",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KellyJaneFK",165,TRUE,FALSE,NA,NA
"19","In times of  #fireandfury #Harvey #DACA can we actually unplug and reassess our job on this planet? https://t.co/sj9PSNUnZZ #blogger",FALSE,0,NA,2017-09-04 23:59:38,FALSE,NA,"904856510529986560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlihDemir",0,FALSE,FALSE,NA,NA
"20","RT @mrkmully: It's only been a week. Went back to some of the sites in Meyerland I shot last Sunday. #harvey https://t.co/tOQI4cLwwM",FALSE,0,NA,2017-09-04 23:59:38,FALSE,NA,"904856509972185088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","naplis_merlin",11772,TRUE,FALSE,NA,NA
"21","RT @mrkmully: It's only been a week. Went back to some of the sites in Meyerland I shot last Sunday. #harvey https://t.co/tOQI4cLwwM",FALSE,0,NA,2017-09-04 23:59:37,FALSE,NA,"904856509565284353",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ctzn5",11772,TRUE,FALSE,NA,NA
"22","RT @BeachcomberNC: God bless Alonso Guillen. The 31-year-old #DACA immigrant drowned while working as a volunteer rescuer during #Harvey.
#…",FALSE,0,NA,2017-09-04 23:59:36,FALSE,NA,"904856502636306432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Darmicbr",64,TRUE,FALSE,NA,NA
"23","RT @RedRoverOrg: Our #RedRoverResponders are still in Texas helping #animals displaced by #Harvey. Not sure who is enjoying the cuddles mor…",FALSE,0,NA,2017-09-04 23:59:34,FALSE,NA,"904856493899616256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suemartin077",6,TRUE,FALSE,NA,NA
"24","RT @DHSgov: The Road to Recovery: The Federal Family’s Coordinated Efforts to Support Survivors in the Aftermath of #Harvey <U+2192> https://t.co/…",FALSE,0,NA,2017-09-04 23:59:33,FALSE,NA,"904856492544811008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FaisalShaikh113",132,TRUE,FALSE,NA,NA
"25","RT @FoxNewsInsider: 'You Loot We Shoot': Texans Lay Down the Law After #Harvey, via @GriffJenkins @foxandfriends https://t.co/PIlaepMaKo",FALSE,0,NA,2017-09-04 23:59:31,FALSE,NA,"904856482860212226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","John132941831",392,TRUE,FALSE,NA,NA
"26","RT @Team_MaunaLoa: Sad about summer ending, but then the impact of #Harvey reminds me not everyone has school to return to tomorrow. Let's…",FALSE,0,NA,2017-09-04 23:59:31,FALSE,NA,"904856482373652480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SusanO13",3,TRUE,FALSE,NA,NA
"27","RT @HudakZak: .@CBSNews now confirms 63 deaths in #Texas related to #Harvey",FALSE,0,NA,2017-09-04 23:59:29,FALSE,NA,"904856474446438402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nataliazea4",5,TRUE,FALSE,NA,NA
"28","DPS @TDEM Chief Nim Kidd &amp; @FEMARegion6 Administrator Tony Robinson meet w/local officials in Port Lavaca on… https://t.co/J7o9o279yV",FALSE,19,NA,2017-09-04 23:59:27,TRUE,NA,"904856467357958144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TxDPS",7,FALSE,FALSE,NA,NA
"29","RT @rezaaslan: Joel Osteen has warped the gospel and fleeced his congregation into making him worth $70million - Now he's scamming #Harvey…",FALSE,0,NA,2017-09-04 23:59:25,FALSE,NA,"904856456163446784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KsnurseVictoria",565,TRUE,FALSE,NA,NA
"30","RT @fema: Here's an updated look at the federal response to #Harvey. https://t.co/ydx62HDfSt",FALSE,0,NA,2017-09-04 23:59:25,FALSE,NA,"904856455618158592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FaisalShaikh113",432,TRUE,FALSE,NA,NA
"31","The Road to Recovery: The Federal Family’s Coordinated Efforts to Support Survivors in the Aftermath of #Harvey <U+2192>… https://t.co/80KnvcPTka",FALSE,388,NA,2017-09-04 23:59:24,TRUE,NA,"904856455123259393",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DHSgov",132,FALSE,FALSE,NA,NA
"32","RT @fema: Here's an updated look at the federal response to #Harvey. https://t.co/ydx62HDfSt",FALSE,0,NA,2017-09-04 23:59:24,FALSE,NA,"904856453898526720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattyhoch",432,TRUE,FALSE,NA,NA
"33","RT @3rd_POTUS: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> Scott Pruitt seems to need to be told to do his job. Give him a call and tell him ""Do Your Job!!! <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>

#Harvey #EPA http…",FALSE,0,NA,2017-09-04 23:59:22,FALSE,NA,"904856444503289856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bonnievee2017",220,TRUE,FALSE,NA,NA
"34","RT @DonnaWR8: .@POTUS #TRUMP<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> &amp; @FLOTUS<ed><U+00A0><U+00BC><ed><U+00BC><U+00BA>

When ALL seemed HOPELESS...YOU brought HOPE!

You INSPIRE us ALL!

#MAGA #Harvey @Scavino45 #USA…",FALSE,0,NA,2017-09-04 23:59:22,FALSE,NA,"904856443932856321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stephenkbarker",1227,TRUE,FALSE,NA,NA
"35","RT @YouAreAwesomeUR: First #HARVEY Then #IRMA
What’s Going On With These #SuperStorms?
#GeoEngineering #WeatherWars #Security #infosec
http…",FALSE,0,NA,2017-09-04 23:59:22,FALSE,NA,"904856442783584257",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","NabilBouzerna",20,TRUE,FALSE,NA,NA
"36","RT @TrumpsBlonde: Trump is making Dems defend illegal immigrants while 1000's of US citizens are living in public shelters due to #Harvey<ed><U+00A0><U+00BD><ed><U+00B2><U+00A6>…",FALSE,0,NA,2017-09-04 23:59:21,FALSE,NA,"904856441944764416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KatyinIndy",341,TRUE,FALSE,NA,NA
"37","RT @CAFalk: This #Dreamer Died #Saving #Harvey Flood Victims. His Body Was Found The Day Reports Surfaced Trump Will - HuffPost https://t.c…",FALSE,0,NA,2017-09-04 23:59:21,FALSE,NA,"904856441923674112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","varda_friedman",13,TRUE,FALSE,NA,NA
"38","RT @reasonedvoices: This dreamer died saving #Harvey flood victims. His body was found the day reports surfaced Trump will kill #DACA https…",FALSE,0,NA,2017-09-04 23:59:19,FALSE,NA,"904856432482414592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amarillotxsguy",2,TRUE,FALSE,NA,NA
"39","RT @fema: We're grateful for all the volunteers working long hours across Texas to help communities recover from #Harvey. Thank you for you…",FALSE,0,NA,2017-09-04 23:59:19,FALSE,NA,"904856431345709056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FaisalShaikh113",165,TRUE,FALSE,NA,NA
"40","If I believed in god, I'd begin to think that #harvey &amp; #irma are god's retribution for the US electing Trump. https://t.co/dZdZUrMwxN",FALSE,2,NA,2017-09-04 23:59:18,FALSE,NA,"904856427407265792",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pinkmenotmom",0,FALSE,FALSE,NA,NA
"41","RT @fema: Here's an updated look at the federal response to #Harvey. https://t.co/ydx62HDfSt",FALSE,0,NA,2017-09-04 23:59:17,FALSE,NA,"904856425356292096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ReyesTheR00f",432,TRUE,FALSE,NA,NA
"42","RT @LVNancy: Elitist #Obama rumored to buy another mansion #marthasvineyard
<ed><U+00A0><U+00BD><ed><U+00B2><U+00A1> How about $1M toward #HarveyRelief<U+2753><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>

#Harvey #MAGA
https://t…",FALSE,0,NA,2017-09-04 23:59:17,FALSE,NA,"904856423640780800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pennysplace",647,TRUE,FALSE,NA,NA
"43","Because.. jesus

#JoelOsteen’s Church Passes Around Collection Plates To Hurricane #Harvey Victims https://t.co/NsLgukCY7k",FALSE,0,NA,2017-09-04 23:59:15,FALSE,NA,"904856415877062657",NA,"<a href=""https://www.smartnews.com/"" rel=""nofollow"">SmartNews | <U+30B9><U+30DE><U+30FC><U+30C8><U+30CB><U+30E5><U+30FC><U+30B9></a>","zhuangzi08",1,FALSE,FALSE,NA,NA
"44","RT @VermontAntifa: IMPORTANT: Please let our #Dreamer comrades know their rights <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> #DACA #Harvey #Irma #resist https://t.co/AAC2IFviY3",FALSE,0,NA,2017-09-04 23:59:13,FALSE,NA,"904856408604082176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Resist_USA",14,TRUE,FALSE,NA,NA
"45","RT @UNFCCC: How much hotter than normal were the Gulf of Mexico waters that supercharged hurricane #Harvey?",FALSE,0,NA,2017-09-04 23:59:13,FALSE,NA,"904856405760495616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingIngwall",44,TRUE,FALSE,NA,NA
"46","RT @LindaKWS1: #Rockport Tx, hit 1st #HurricaneHarvey #Harvey https://t.co/wcKe8lSvgH",FALSE,0,NA,2017-09-04 23:59:09,FALSE,NA,"904856392124784640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LindaKWS1",1,TRUE,FALSE,NA,NA
"47","RT @AP_NFL: Former Texans star Arian Foster and his brother open up gym to collect supplies for #Harvey victims @kristieAP https://t.co/f15…",FALSE,0,NA,2017-09-04 23:59:08,FALSE,NA,"904856385074155521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Righteouz_",1040,TRUE,FALSE,NA,NA
"48","RT @boohmer84: How can someone leave without their pets? If you have a pet you have a #responsibility. Even in those times! #Harvey 
@peta…",FALSE,0,NA,2017-09-04 23:59:06,FALSE,NA,"904856376576548864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MunkiFood",34,TRUE,FALSE,NA,NA
"49","RT @POETREEOTIC: #JJWatt set a $200K GOAL*
Assisting folks in #Harvey's WAY*
In the blink of an EYE°
Donations grew so HIGH°
W $20Mill &amp; gr…",FALSE,0,NA,2017-09-04 23:59:03,FALSE,NA,"904856366350782464",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KatyinIndy",22,TRUE,FALSE,NA,NA
"50","RT @DonnaWR8: .@POTUS #TRUMP<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> &amp; @FLOTUS<ed><U+00A0><U+00BC><ed><U+00BC><U+00BA>

When ALL seemed HOPELESS...YOU brought HOPE!

You INSPIRE us ALL!

#MAGA #Harvey @Scavino45 #USA…",FALSE,0,NA,2017-09-04 23:59:03,FALSE,NA,"904856364861804546",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","cm66gators",1227,TRUE,FALSE,NA,NA
"51","RT @fema: Here's an updated look at the federal response to #Harvey. https://t.co/ydx62HDfSt",FALSE,0,NA,2017-09-04 23:59:02,FALSE,NA,"904856362387218432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ipcrimeunit",432,TRUE,FALSE,NA,NA
"52","RT @dallasnews: ICYMI drinking #beer will soon be one of the ways you can help the Hurricane #Harvey relief effort https://t.co/GF1rDIw0xA",FALSE,0,NA,2017-09-04 23:59:01,FALSE,NA,"904856358675255296",NA,"<a href=""http://www.kyply.it"" rel=""nofollow"">kyply_bot</a>","USAlert24",16,TRUE,FALSE,NA,NA
"53","RT @FoxNews: .@fema: 37,000 people remain in shelters throughout Texas. #Harvey https://t.co/FRjzdqwGG8",FALSE,0,NA,2017-09-04 23:59:01,FALSE,NA,"904856354623553537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MeAndOurWorld1",122,TRUE,FALSE,NA,NA
"54","RT @NYDailyNews: Mom donates over 1,000 ounces of breast milk to #Harvey victims https://t.co/xzliBW7U9l https://t.co/Y5CkPqL0Gh",FALSE,0,NA,2017-09-04 23:59:00,FALSE,NA,"904856351355977728",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","SuzieSante",16,TRUE,FALSE,NA,NA
"55","RT @mrkmully: It's only been a week. Went back to some of the sites in Meyerland I shot last Sunday. #harvey https://t.co/tOQI4cLwwM",FALSE,0,NA,2017-09-04 23:58:57,FALSE,NA,"904856341914759168",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","timwingfield",11772,TRUE,FALSE,NA,NA
"56","RT @magazine20_com: Texas Couple Saves Home From Harvey Flooding With Aqua Dam — Look at This Self-Reliance
https://t.co/DVnYe3XGGE
#Harvey…",FALSE,0,NA,2017-09-04 23:58:57,FALSE,NA,"904856338471165952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JETMEDIA2",16,TRUE,FALSE,NA,NA
"57","RT @DonnaWR8: .@POTUS #TRUMP<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> &amp; @FLOTUS<ed><U+00A0><U+00BC><ed><U+00BC><U+00BA>

When ALL seemed HOPELESS...YOU brought HOPE!

You INSPIRE us ALL!

#MAGA #Harvey @Scavino45 #USA…",FALSE,0,NA,2017-09-04 23:58:57,FALSE,NA,"904856337783418881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Navyvet270",1227,TRUE,FALSE,NA,NA
"58","RT @1IronMan2017: Thank you, #Mexico <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B2><ed><U+00A0><U+00BC><ed><U+00B7><U+00BD>

We are glad you don't judge us by our horrifying president.

#Harvey 

https://t.co/hwA5sV8q6C",FALSE,0,NA,2017-09-04 23:58:56,FALSE,NA,"904856335874961409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tantriclover",548,TRUE,FALSE,NA,NA
"59","@Epocrates Valuable resource for @TravisCMS members assisting #Harvey evacuees in Austin, Texas",FALSE,0,"Epocrates",2017-09-04 23:58:54,FALSE,"902547318372696065","904856328279076864","14501400","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrHarryThomas",0,FALSE,FALSE,NA,NA
"60","RT @WangCecillia: Alonso Guillen, a DACA recipient, was killed while rescuing people during #Harvey.  #DefendDACA https://t.co/sJrMZIOPOt",FALSE,0,NA,2017-09-04 23:58:53,FALSE,NA,"904856323409551360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mimi_x4",114,TRUE,FALSE,NA,NA
"61","RT @AndrewRoth4: Terrible Human @lsarsour used the disaster of #Harvey to funnel money into her personal PAC via a fake charity... https://…",FALSE,0,NA,2017-09-04 23:58:51,FALSE,NA,"904856314811215872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Moonlitegirl1",141,TRUE,FALSE,NA,NA
"62","RT @AP: A Muslim youth association helps Houston clean up after #Harvey in this #360video. @AP's latest on the recovery: https://t.co/CYwHq…",FALSE,0,NA,2017-09-04 23:58:51,FALSE,NA,"904856314123300864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DCSoljaGurl",337,TRUE,FALSE,NA,NA
"63","RT @KPRC2: PLEASE SHARE! Teddy Gifford is looking for his daughter, Sandra, from Porter, #Texas. #Harvey #HoustonFlood @AnoushahKPRC https:…",FALSE,0,NA,2017-09-04 23:58:46,FALSE,NA,"904856295580229632",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Lemonade_me",732,TRUE,FALSE,NA,NA
"64","RT @SandraTXAS: 10 Things Learned From Texas #Harvey <ed><U+00A0><U+00BE><ed><U+00B4><U+00A0>

The left tries to squelch this American spirit.  We will not be defeated <ed><U+00A0><U+00BD><ed><U+00B1><U+008A>

#MAGA h…",FALSE,0,NA,2017-09-04 23:58:46,FALSE,NA,"904856294145785857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JNG1925",1016,TRUE,FALSE,NA,NA
"65","RT @theintercept: Covering disasters like #Harvey while ignoring climate change fails in the most basic duty of journalism. https://t.co/7m…",FALSE,0,NA,2017-09-04 23:58:44,FALSE,NA,"904856283345453060",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","camposmartinez1",234,TRUE,FALSE,NA,NA
"66","RT @PatrickSvitek: .@JoaquinCastrotx asks DHS to grant U.S. entry for mother of DACA recipient who died trying to rescue #Harvey victims: h…",FALSE,0,NA,2017-09-04 23:58:42,FALSE,NA,"904856278467436545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djfroschWSJ",100,TRUE,FALSE,NA,NA
"67","RT @fema: Here's an updated look at the federal response to #Harvey. https://t.co/ydx62HDfSt",FALSE,0,NA,2017-09-04 23:58:40,FALSE,NA,"904856268657086464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oshaughm",432,TRUE,FALSE,NA,NA
"68","RT @DonnaWR8: <ed><U+00A0><U+00BD><ed><U+00B4><U+0081>RT

EVERYONE MUST SEE THIS<ed><U+00A0><U+00BC><ed><U+00BE><U+00A5>

This is #Texas
This is #Louisiana

THIS IS #AMERICA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>

#Harvey #TexasFlood #MAGA #USA 
https://…",FALSE,0,NA,2017-09-04 23:58:40,FALSE,NA,"904856268652908545",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Dylanesque2604",1434,TRUE,FALSE,NA,NA
"69","RT @AshokRa7: @narendramodi #Harvey 
Who can save us from these kind of 
Disaster 
Must know 
#Prophecies_Of_Nostradamus 
https://t.co/qryd…",FALSE,0,NA,2017-09-04 23:58:39,FALSE,NA,"904856262298411009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhishe66526400",78,TRUE,FALSE,NA,NA
"70","RT @1IronMan2017: Thank you, #Mexico <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B2><ed><U+00A0><U+00BC><ed><U+00B7><U+00BD>

We are glad you don't judge us by our horrifying president.

#Harvey 

https://t.co/hwA5sV8q6C",FALSE,0,NA,2017-09-04 23:58:38,FALSE,NA,"904856261459574784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realfacade1",548,TRUE,FALSE,NA,NA
"71","RT @pinkk9lover: First #Harvey now #Irma the world is watching.So blessed to have a @POTUS  that truly cares for us. Thank you @realDonaldT…",FALSE,0,NA,2017-09-04 23:58:35,FALSE,NA,"904856246330818560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Navyvet270",850,TRUE,FALSE,NA,NA
